COMID,CatAreaSqKm,CatPctFull,WsAreaSqKm,WsPctFull,CanalDensCat,CanalDensWs
1967027,0.1683,100,38.0817,100,3.0040604471360695,0.754203190673027
1967029,0.0459,100,37.9134,100,7.778875440217861,0.7442159308583771
1967129,12.4848,100,50.5665,100,1.2481007921873,0.876145836008029
1967137,32.5665,100,32.5665,100,1.10661860063255,1.10661860063255
1967139,13.4253,100,13.4253,100,1.3450702775207999,1.3450702775207999
1967143,0.3978,100,50.9643,100,1.4809832557767701,0.8808668726078449
1967171,2.3562,100,49.9662,100,0.25750778849843,1.1345160876424498
1967315,15.7788,100,122.1489,100,0.3564789694995821,0.9390550548137561
1967341,4.6935,100,4.6935,100,0.0,0.0
1967343,8.496,100,8.496,100,0.0,0.0
1967359,0.3114,100,13.5009,100,0.0,0.0
1967369,3.8133,100,3.8133,100,0.0,0.0
1967383,2.5974,100,124.7463,100,0.8106246525756529,0.9363809464296741
1967385,17.8362,100,139.9851,100,0.6958293237629088,0.908064450927277
1967403,51.102,100,193.6845,100,0.9192009992133381,0.9096960206098059
1967419,0.2961,100,193.9806,100,0.057019215658899,0.908394459516862
1967421,1.035,100,18.3492,100,0.0,0.0
1967427,1.8234,100,1.8234,100,0.0,0.0
1967455,6.6681,100,6.6681,100,0.31808893001904603,0.31808893001904603
1967461,2.106,100,195.7905,100,0.19187140234330496,0.901974815311953
1967463,2.0295,100,196.0101,100,1.3113061422025099,0.9125662305646491
1967469,0.0504,100,199.8954,100,2.7783000031746,0.9061404559992879
1967471,0.0261,100,199.9215,100,1.51671678423372,0.906220167496085
1967479,1.7289,100,197.739,100,0.9931189225461279,0.9132705304173181
1967487,29.4813,100,29.4813,100,1.15062609295384,1.15062609295384
1967513,34.6239,100,54.7965,100,0.616471913291108,0.38952600765742296
1967515,4.9788,100,11.6469,100,0.35022298648067796,0.33182555009058196
1967517,8.3385,100,8.3385,100,1.5917031170953997,1.5917031170953997
1967519,4.4496,100,33.9309,100,0.731335031917476,1.09564147700827
1967535,1.9953,100,201.9168,100,0.0908146913491706,0.8981624994534829
1967537,3.2337,100,203.1552,100,0.8276824823793181,0.9049700527442571
1967591,4.4469,100,207.6021,100,0.40524696953608097,0.894265832608774
1967597,0.0504,100,210.0933,100,0.0,0.885013762885346
1967603,0.3159,100,210.4092,100,0.0,0.8836850384393841
1967611,257.1372,100,257.1372,100,1.04532562666934,1.04532562666934
1967621,2.8899,100,45.1593,100,0.497981279847054,1.14899110337693
1967627,0.1278,100,210.2211,100,0.0,0.8844757352615892
1967629,0.2619,100,227.8305,100,0.0,0.8905553852842351
1967649,64.5588,100,292.7052,100,0.762261735005917,0.8612979257112621
1967651,7.6005,100,7.6005,100,1.79807558523781,1.79807558523781
1967653,0.4725,100,17.3475,100,0.0,0.977674980043234
1967669,3.5118,100,3.5118,100,0.0,0.0
1967671,3.8952,100,70.3386,100,0.0,0.358400663048454
1967685,0.3798,100,15.425999999999998,100,0.23734637432148498,1.02739360511262
1967691,23.6448,100,23.6448,100,0.718940191822303,0.718940191822303
1967701,1.2141,100,46.3734,100,0.415371844642945,1.12978424897206
1967737,2.1474,100,2.7135,100,0.0474000306007265,0.485095841080523
1967745,16.6995,100,16.6995,100,1.1032354301146698,1.1032354301146698
1967749,0.6228,100,17.3223,100,0.0,1.06357008394959
1967755,13.2894,100,15.0462,100,1.1037682374825,1.04733617787614
1967757,0.5661,100,0.5661,100,2.14541730976859,2.14541730976859
1967761,2.5857,100,300.0897,100,0.0,0.8505948521325458
1967765,4.4514,100,4.4514,100,1.51480571788201,1.51480571788201
1967767,2.0016,100,51.0885,100,0.0,1.05127855498008
1967769,1.5588,100,18.8811,100,0.0,0.9757630681051421
1967789,1.4787,100,1.4787,100,0.0319103975725976,0.0319103975725975
1967797,0.1674,100,0.1674,100,1.38194022705496,1.38194022705496
1967803,2.9106,100,76.76100000000001,100,0.0320032571280148,0.329627669755433
1967807,1.0863,100,12.6621,100,0.0,0.0586035201825132
1967819,23.4333,100,29.3634,100,0.592686456034788,0.7042369619209631
1967825,1.7568,100,1.7568,100,0.6204530876366121,0.6204530876366121
1967829,1.8567,100,25.5015,100,0.294278053255776,0.6880216108495579
1967843,3.6783,100,3.6783,100,0.47269429077834896,0.47269429077834896
1967847,103.806,100,103.806,100,1.15744381955764,1.15744381955764
1967851,2.4975,100,2.4975,100,0.0,0.0
1967853,5.3766,100,5.3766,100,0.0,0.0
1967865,0.9621,100,104.7681,100,0.00336377138033468,1.14684574233421
1967879,3.9456,100,3.9456,100,0.0,0.0
1967883,11.1294,100,36.6309,100,0.662291058358043,0.6802040139305889
1967889,81.2016,100,81.2016,100,1.0732337758283101,1.0732337758283101
1967895,3.3327,100,3.3327,100,0.0,0.0
1967899,1.7559,100,9.63,100,0.0,0.0
1967901,5.2938,100,5.2938,100,0.0,0.0
1967909,1.1088,100,9.9135,100,0.0,0.0
1967911,2.6973,100,43.2738,100,0.0,0.5757868551848921
1967913,3.3318,100,3.3318,100,0.0,0.0
1967915,0.3753,100,2.1276,100,0.0,0.0
1967919,2.0826,100,2.0826,100,0.0,0.0
1967921,3.2751,100,3.4542,100,0.0,0.0
1967925,17.6877,100,123.8121,100,0.151823697127382,0.393069442917776
1967929,1.4517,100,16.3755,100,0.0,0.0
1967931,0.1647,100,5.7015,100,0.0,0.0
1967933,1.9359,100,27.7182,100,0.0,0.0
1967935,9.4068,100,9.4068,100,0.0,0.0
1967941,1.7523,100,1.7523,100,0.0,0.0
1967943,1.2222,100,34.6419,100,0.0,0.0
1967945,3.0204,100,3.0204,100,0.0,0.0
1967951,1.6884,100,1.6884,100,0.0,0.0
1967953,5.553,100,5.553,100,0.0,0.0
1967955,2.3553,100,2.3553,100,0.0,0.0
1967957,7.4223,100,45.0846,100,0.0,0.0
1967959,0.8235,100,3.9267,100,0.0,0.0
1967961,1.5588,100,1.5588,100,0.0,0.0
1967963,9.0666,100,9.0666,100,0.0,0.0
1967965,13.3776,100,59.9832,100,0.0,0.41539106306265705
1967967,0.5787,100,48.0186,100,0.0,0.0
1967969,1.5444,100,1.5444,100,0.0,0.0
1967971,3.1122,100,3.1122,100,0.0,0.0
1967973,4.6485,100,4.6485,100,0.0,0.0
1967975,0.8009999999999999,100,20.43,100,0.0,0.40795192161331395
1967977,4.4631,100,4.4631,100,0.826472641005131,0.826472641005131
1967979,3.9024,100,13.3821,100,0.0,0.0
1967985,12.3336,100,12.3336,100,0.0,0.0
1967987,1.656,100,1.656,100,0.0,0.0
1967989,1.1484,100,10.215,100,0.30829501139237203,0.0346594215450808
1967991,0.0396,100,9.0522,100,0.0,0.13074272506352
1967995,0.1701,100,7.3566,100,0.0,0.160877211730963
1967999,16.5168,100,16.5168,100,0.5046048725273661,0.5046048725273661
1968001,1.9836,100,1.9836,100,0.27991139068259696,0.27991139068259696
1968005,1.8369,100,4.1814,100,0.0,0.0
1968009,0.8118,100,1.1259,100,1.94441578975117,1.77195371896438
1968135,1.6182,100,47.61,100,1.22608530020393,1.1779188802161298
1968137,0.6579,100,51.6222,100,2.5921888816537497,0.9026768448640309
1968141,4.7817,100,106.3701,100,1.2117258008156102,1.02547362107171
1968175,0.4455,100,202.3623,100,0.23073990706172798,0.8966931706083399
1968179,4.7988,100,4.7988,100,0.6560749340668499,0.6560749340668499
1968185,1.449,100,1.449,100,0.7671794091373358,0.7671794091373358
1968197,2.295,100,259.4322,100,0.126448048612636,1.03719701332975
1968201,9.0981,100,11.4084,100,0.0561333507978589,0.0447658601463834
1968203,0.243,100,272.3373,100,0.0,0.990772643464557
1968209,3.8214,100,5.472,100,0.0,0.0
1968213,4.553999999999999,100,4.553999999999999,100,0.0,0.0
1968219,10.1043,100,10.1043,100,0.0,0.0
1968221,20.4759,100,20.4759,100,0.7257615383939169,0.7257615383939169
1968225,19.1853,100,142.9974,100,0.139299006586814,0.35902223679990003
1968249,1.9746,100,2.5469999999999997,100,0.616052123376886,0.7247077683439341
1968253,3.5478,100,8.7588,100,1.1093550188257502,1.11788055321962
1968255,0.0054,100,0.0054,100,4.9488948779814805,4.9488948779814805
1968257,0.1494,100,8.9136,100,2.57474348548193,1.14461978309673
1968259,0.0027,100,0.0027,100,18.1264912461111,18.1264912461111
1968261,0.0009,100,0.0009,100,0.0,0.0
1968263,0.5067,100,19.3878,100,0.0,0.950261508020508
1968265,0.027000000000000003,100,322.3098,100,0.0,0.846383295742171
1968267,1.8243,100,10.7406,100,0.9920527291454259,1.12297508693928
1968271,0.1377,100,10.8783,100,2.00019688388526,1.1340791603201799
1968275,22.1922,100,322.2819,100,0.7904974169122491,0.8464565672896931
1968279,0.0054,100,0.0054,100,7.7416548232037,7.7416548232037
1968281,0.2808,100,13.5747,100,2.5290871936680897,1.0787215162900101
1968283,0.0045,100,0.0045,100,14.3864643054444,14.3864643054444
1968285,0.4473,100,14.0265,100,0.544497222734183,1.0659547046112
1968287,0.0018,100,20.4777,100,0.0,0.725697743594251
1968289,0.6138,100,35.118,100,0.0,0.848916064363005
1968291,0.2952,100,35.4132,100,0.0,0.8418396063699409
1968293,0.1863,100,37.7838,100,0.0,0.789021600482217
1968295,2.6586,100,107.4267,100,0.103884604662981,1.1210345009849199
1968297,0.0567,100,2.1843,100,0.0,0.0
1968299,0.0576,100,145.3005,100,0.0,1.03400381536884
1968301,19.7838,100,361.5147,100,0.23057021725452104,0.818176040706284
1968303,0.6597,100,2.3103,100,0.0,0.0
1968305,0.3348,100,272.6721,100,0.0,0.989556124865727
1968307,1.5084,100,52.5969,100,0.0,1.02112946687162
1968309,3.1581,100,328.4334,100,0.0,0.985078226182233
1968311,0.135,100,4.689,100,0.0,0.0
1968313,0.8631,100,334.0224,100,0.0,0.9685954926705509
1968315,11.7657,100,520.3404,100,0.0,0.85717721952591
1968317,4.8861,100,554.4441,100,0.0,0.8218830273529829
1968319,0.09,100,105.0048,100,0.0,0.929567785517424
1968321,7.7904,100,29.2176,100,0.272266505911121,0.33076837684854304
1968323,3.8556,100,576.5841,100,0.0,0.8019926306431271
1968325,1.8837,100,11.988,100,0.0,0.0
1968327,0.7893,100,591.9318,100,0.0,0.781198440675091
1968329,18.1224,100,19.2726,100,0.227764034714497,0.317687994089536
1968331,0.0243,100,1.1502,100,0.0,1.73451807701269
1968333,10.2114,100,610.3359,100,0.0,0.757642142869197
1968335,10.5525,100,20.465999999999998,100,0.0,0.0
1968337,4.0113,100,8.1927,100,0.0,0.0
1968341,3.6198,100,18.2844,100,0.0,0.36796415197326704
1968343,3.4047,100,638.154,100,0.0,0.7246153736339509
1968345,9.6273,100,448.6545,100,0.0,0.9386770231793059
1968347,2.7774,100,145.7748,100,0.0,0.35218190252704906
1968349,0.0018,100,1.692,100,0.0,0.0
1968351,0.0018,100,1.6902,100,0.0,0.0
1968355,0.9216,100,1089.7407,100,0.0,0.8107964304187231
1968357,0.0036,100,4.6521,100,0.0,0.0
1968359,7.5438,100,219.1581,100,0.0,0.26038727736506195
1968361,1.1457,100,5.7978,100,0.0,0.0
1968363,0.8784,100,148.3452,100,0.0,0.34607959276404
1968365,0.0477,100,4.5108,100,0.0,0.817733006134167
1968367,4.9428,100,195.9777,100,0.0,0.291186093986714
1968369,0.9675,100,170.9127,100,0.0,0.333889646418903
1968371,3.4128,100,156.2688,100,0.0,0.35213604026267603
1968373,0.2232,100,168.4251,100,0.0,0.33882111972324797
1968375,0.0414,100,11.9331,100,0.0,0.17079422135991504
1968377,0.0153,100,1.9989,100,0.0,0.277768890168593
1968379,0.054000000000000006,100,9.5913,100,0.0,0.15460597503570903
1968381,0.3114,100,60.2946,100,0.0,0.413245717094068
1968383,0.0144,100,20.6271,100,0.0,0.40405378160575206
1968387,0.7829999999999999,100,81.7047,100,0.0,0.40696487438911105
1968389,0.7731,100,14.1552,100,0.0,0.0
1968391,0.3222,100,96.2109,100,0.0,0.345604738886135
1968393,0.3447,100,9.3969,100,0.0,0.12594677987634198
1968397,0.0081,100,12.3417,100,0.0,0.0
1968399,1.5246,100,49.5432,100,0.0,0.0
1968401,0.1188,100,62.0037,100,0.0,0.0
1968403,37.8675,100,37.8675,100,0.7356890708470329,0.7356890708470329
1968405,1.6506,100,1.6506,100,0.0,0.0
1968407,0.5724,100,0.5724,100,1.09953557503843,1.09953557503843
1968413,2.6639999999999997,100,5.211,100,1.5051395524662199,1.12368498440798
1968417,2.4102,100,13.2885,100,0.644965155368849,1.04536616978365
1969081,4.4748,100,12.0753,100,0.263323878369983,1.2293355176707799
1969083,1.143,100,1.143,100,0.1674080993972,0.1674080993972
1969085,1.656,100,14.8743,100,0.0,1.01086724310388
1969087,2.5155,100,6.1938,100,0.0,0.28071804219865004
1969089,3.2148,100,24.2829,100,0.643819079952097,0.7760359603725259
1969091,1.6128,100,1.6128,100,0.0,0.0
1969093,0.1791,100,0.1791,100,0.0,0.0
1969095,0.0738,100,1.9395,100,0.0,0.0
1969097,0.972,100,25.2549,100,0.0034652527309259303,0.746301582970214
1969103,2.0484,100,29.2428,100,0.747904709304823,0.6969161589977699
1969105,3.8682,100,3.8682,100,0.0,0.0
1969113,0.0882,100,0.0936,100,0.0,0.0
1969115,2.3121,100,2.3121,100,0.0,0.0
1969117,0.6345,100,2.9466,100,0.0,0.0
1969123,0.027000000000000003,100,2.3391,100,0.0,0.0
1969127,1.1142,100,1.1151,100,0.49810605017232107,0.49770402753295706
1969149,0.0297,100,101.7342,100,0.0,0.34085565148298197
1969151,0.0567,100,99.8937,100,0.0,0.347135775520378
1969157,0.0387,100,99.8757,100,0.0,0.34719833772479197
1969161,1.2483,100,1.2483,100,0.0,0.0
1969167,0.1233,100,0.3879,100,2.28561525394161,2.73104204594741
1969183,0.3051,100,5.2362,100,0.0,0.0
1969185,0.7938,100,0.7938,100,0.0,0.0
1969189,0.1719,100,6.6564,100,0.0,0.0
1969191,0.018000000000000002,100,4.1373,100,0.0,0.0
1969193,0.2313,100,4.0014,100,0.0,0.0
1969195,0.1179,100,0.1179,100,0.0,0.0
1969271,1.1133,100,1.2069,100,0.4699711675765739,0.433522993506504
1969275,1.1277,100,1.1277,100,0.0,0.0
1969277,0.3132,100,100.1502,100,0.0,0.346246707636131
1969279,0.0963,100,101.6478,100,0.0,0.34114537667416306
1969281,0.2646,100,0.2646,100,2.9386048707936503,2.9386048707936503
1969283,0.8037,100,1.6758,100,0.0,0.0
1969285,1.4625,100,99.837,100,0.0,0.34733292285525397
1969289,0.0162,100,1.629,100,0.0,0.0
1969291,0.2367,100,1.8657,100,0.0,0.0
1969293,0.2016,100,29.4444,100,0.0,0.6921445114962441
1969295,0.0117,100,3.8826,100,0.0,0.0
1969297,0.0027,100,3.8709,100,0.0,0.0
1969299,0.0774,100,33.4044,100,0.0,0.61009267803942
1969301,15.7104,100,8198.4663,100,0.0,0.0380576178583548
1969303,0.0702,100,8236.7568,100,0.0,0.0404538579642172
1969307,0.7236,100,1.9305,100,0.534639497790216,0.4714240049023571
1969309,0.7038,100,3.6504,100,0.0,0.0
1969311,2.9799,100,8241.6672,100,0.572917902547065,0.0407473274062559
1969313,1.2771,100,3.6162,100,0.0,0.0
1969315,1.4715,100,8246.7891,100,0.716159125701665,0.0408498066144883
1969317,0.2592,100,1.3869,100,0.0,0.0
1969319,0.1719,100,1.287,100,0.0,0.43122747560373
1969321,0.4041,100,105.7428,100,0.0,0.32793416685675
1969323,3.8016,100,103.9518,100,0.0,0.33358419016409496
1969325,2.511,100,8250.6042,100,0.44405383197530895,0.0409660615034824
1969327,0.6417,100,1.0296,100,0.0,1.0289153162587399
1969329,1.3176,100,111.2877,100,0.0,0.316581857475714
1969331,1.0431,100,102.7773,100,0.0,0.33739626375765897
1969333,0.3024,100,112.6197,100,0.0,0.322244136592443
1969337,0.0009,100,0.0009,100,0.0,0.0
1969339,0.0054,100,0.0054,100,0.0,0.0
1969719,1.665,100,1.665,100,0.0,0.0
1969721,2.2608,100,2.2608,100,0.363218534367481,0.363218534367481
1969723,0.0369,100,3.1581,100,0.0,0.114735072773503
1969725,3.4452,100,13.6602,100,0.361842920010449,0.11717743657508699
1969727,1.7676,100,7.1865,100,0.0,0.164685075602866
1969729,2.3445,100,2.3445,100,0.0,0.0
1969733,0.3141,100,0.3141,100,1.32622080248965,1.32622080248965
1969737,0.6111,100,1.3563,100,0.0,0.0
1969739,1.7649,100,2.5101,100,0.20530615520766002,0.144354740180072
1969743,0.9288,100,9.2835,100,0.0,0.159732028691765
1969745,0.2574,100,8.3547,100,3.12680844964258,0.177489591290651
1969747,5.1066,100,5.1066,100,0.0,0.0
1969749,0.7452,100,0.7452,100,0.0,0.0
1969753,0.3168,100,12.1122,100,0.0,0.0
1969755,2.0655,100,2.0655,100,0.0,0.0
1969757,1.2465,100,7.5204,100,0.18323707862976302,0.808531507374874
1969759,2.7189,100,6.5232,100,0.0,0.0
1969761,1.5741,100,1.5741,100,0.43074251535353497,0.43074251535353497
1969765,2.5623,100,2.5623,100,0.0,0.0
1969767,2.6199,100,2.6199,100,0.0,0.0
1969769,0.3159,100,8.3772,100,0.0,0.0
1969771,1.4976,100,1.4976,100,0.0,0.0
1969773,0.0252,100,6.2667,100,0.0,0.0
1969775,2.2158,100,2.2158,100,0.195884457371153,0.195884457371153
1969777,3.6549,100,3.6549,100,0.177165830057457,0.177165830057457
1969779,0.1053,100,2.7261,100,0.0,0.0
1969781,1.7946,100,1.7946,100,0.0,0.0
1969783,6.2739,100,6.2739,100,0.9327651587608979,0.9327651587608979
1969785,1.8207,100,1.8207,100,0.0,0.0
1969787,1.8837,100,1.8837,100,0.0,0.0
1969789,0.7965,100,5.9787,100,0.0,0.0
1969793,1.9305,100,1.9305,100,0.0,0.0
1969795,1.7964,100,1.7964,100,0.0,0.0
1969797,0.81,100,0.81,100,0.0,0.0
1969799,2.0394,100,9.9018,100,0.0,0.0
1969803,0.0684,100,2.6748,100,0.0,0.0
1969805,1.5552,100,1.5552,100,0.0,0.0
1969807,0.0495,100,4.2795,100,0.0,0.0
1969809,1.4922,100,1.4922,100,0.0,0.0
1969811,1.1313,100,1.1313,100,0.0,0.0
1969813,4.2876,100,4.2876,100,0.9760717731808001,0.9760717731808001
1969815,1.4895,100,1.4895,100,0.0,0.0
1969817,0.0135,100,3.1968,100,0.0,0.0
1969819,1.0629,100,1.0629,100,0.0,0.0
1969821,0.6156,100,0.6156,100,0.0,0.0
1969823,6.8607,100,6.8607,100,0.0526054386845366,0.0526054386845366
1969827,1.8297,100,1.8297,100,0.0,0.0
1969829,1.2843,100,1.2843,100,0.0,0.0
1969833,0.2169,100,7.2279,100,0.0,0.3543861843024939
1969835,0.0693,100,3.0483,100,0.0,0.0
1969837,2.5191,100,6.7139999999999995,100,0.0,0.0
1969839,1.3536,100,1.3536,100,0.0,0.0
1969841,0.0738,100,11.1483,100,0.0,0.27778726766502504
1969843,0.5832,100,6.4386,100,0.0,0.9905723863075819
1969845,3.438,100,3.438,100,0.0,0.0
1969847,0.9288,100,0.9288,100,0.0,0.0
1969849,2.2275,100,2.2275,100,0.0,0.0
1969851,0.0288,100,33.759,100,0.0,0.0
1969853,1.7055,100,7.8273,100,0.0,0.0
1969855,0.5238,100,0.5238,100,0.0,0.0
1969857,0.5517,100,0.5517,100,0.0,0.0
1969859,0.171,100,25.9029,100,0.0,0.0
1969861,1.1844,100,1.1844,100,0.0,0.0
1969865,3.6234,100,3.6234,100,0.0,0.0
1969867,0.0279,100,1.1034,100,0.0,0.0
1969869,0.0477,100,2.6208,100,0.0,0.260324658027701
1969871,0.0972,100,22.1724,100,0.0,0.0
1969873,1.764,100,2.8305,100,0.0,0.0
1969875,1.0098,100,6.4125,100,0.0,0.0
1969877,1.8243,100,1.8243,100,0.0,0.0
1969879,2.4984,100,2.4984,100,0.0,0.0
1969881,1.4553,100,2.5722,100,0.0,0.0
1969883,1.3221,100,21.3696,100,0.0,0.0
1969885,1.0971,100,1.0971,100,0.0,0.0
1969887,3.105,100,3.105,100,0.0,0.0
1969889,6.218999999999999,100,6.218999999999999,100,0.0,0.0
1969891,1.3563,100,17.4303,100,0.0,0.0
1969893,2.6172,100,2.6172,100,0.0,0.0
1969895,0.4266,100,8.3718,100,0.0,1.49722331579828
1969897,2.745,100,12.6639,100,0.0,0.9897783585783209
1969899,1.9044,100,1.9044,100,0.0,0.0
1969901,1.1313,100,1.1313,100,0.0,0.0
1969903,1.1385,100,1.5471,100,0.0,0.0
1969905,0.27,100,86.634,100,0.0,0.0852342538144377
1969907,0.8289,100,36.2628,100,0.0,0.0
1969909,7.6626,100,7.6626,100,0.0,0.0
1969911,1.0611,100,1.0611,100,0.0,0.0
1969913,4.1985,100,4.1985,100,0.0,0.0
1969917,6.6861,100,14.1696,100,0.0,0.0
1969919,0.8712,100,27.7713,100,0.0,0.0
1969921,4.7871,100,31.3371,100,0.0,1.27267573323951
1969923,2.5434,100,2.5434,100,0.0,0.0
1969925,0.0441,100,3.2886,100,0.0,0.0
1969927,1.8,100,1.8,100,0.4695279701433329,0.4695279701433329
1969931,2.4525,100,23.6754,100,0.0,0.0
1969933,1.3023,100,1.3023,100,1.18737554867542,1.18737554867542
1969943,2.2536,100,2.2536,100,0.0,0.0
1969945,5.5791,100,50.1012,100,0.0,0.147385378892322
1969947,3.2247,100,3.2247,100,0.0,0.0
1969951,2.0961,100,2.0961,100,0.9062266734029871,0.9062266734029871
1969953,1.1547,100,27.0936,100,0.0,0.272543491634925
1969955,6.606,100,6.606,100,0.38647856364668504,0.38647856364668504
1969961,1.4562,100,14.9949,100,0.0,0.0
1969963,13.1508,100,19.3329,100,0.258897928733613,0.24989044341562805
1969967,2.2896,100,2.2896,100,0.0,0.0
1969969,8.343,100,8.343,100,0.0,0.0
1969971,2.9781,100,2.9781,100,0.0,0.0
1969975,3.5568,100,3.5568,100,0.0,0.0
1969979,0.0783,100,0.0783,100,5.127923182771389,5.127923182771389
1969981,2.1924,100,2.1924,100,0.0,0.0
1969985,6.6591,100,67.5945,100,0.0,0.13671154752280099
1969987,2.4453,100,11.9898,100,0.0,0.0
1969991,10.2105,100,10.2105,100,0.0,0.0
1969993,3.3282,100,3.3282,100,0.0,0.0
1969995,2.1888,100,11.9889,100,0.0,0.144660676297242
1969997,7.3521,100,7.3521,100,0.0,0.0
1969999,1.8414,100,1.8414,100,0.0,0.0
1970001,4.1067,100,9.3942,100,0.0,0.032591057519214
1970003,4.5441,100,20.6568,100,0.0192199538462842,0.503851363370556
1970005,2.4525,100,48.9456,100,0.0,0.188800396747205
1970011,5.3694,100,5.3694,100,0.0,0.0
1970015,0.3852,100,5.5296,100,0.0,0.301719014869068
1970017,0.018000000000000002,100,28.4976,100,0.0,0.386450126298355
1970019,4.1085,100,4.1085,100,0.40608140796397707,0.40608140796397707
1970023,0.0999,100,2.8962,100,0.0,0.14874473228679003
1970025,0.0504,100,23.8275,100,0.678798961738095,0.38436998415744794
1970027,0.1098,100,23.7771,100,1.5524598322313299,0.38374588700215795
1970033,1.0359,100,1.0359,100,0.0,0.0
1970035,6.7383,100,6.7383,100,0.636483291713043,0.636483291713043
1970037,0.2115,100,104.40899999999999,100,0.0,0.457403274969591
1970041,0.081,100,16.4583,100,0.23802552698395102,0.23491707462713
1970047,2.8008,100,2.8008,100,0.41838017031562397,0.41838017031562397
1970049,0.7128,100,0.7128,100,0.0,0.0
1970053,16.3773,100,16.3773,100,0.234901700625256,0.234901700625256
1970055,0.765,100,17.7399,100,1.02358063229673,0.0661392609239624
1970061,3.5460000000000003,100,3.5460000000000003,100,0.8194304869881558,0.8194304869881558
1970063,9.3033,100,41.1237,100,0.0,0.224711023060425
1970069,1.4148,100,8.6409,100,0.0,0.39112185947181394
1970071,0.3798,100,3.9258,100,0.904475699402317,0.827658153113506
1970073,5.1651,100,5.1651,100,0.9630496860235039,0.9630496860235039
1970083,1.6119,100,59.1273,100,0.0,0.507846588344132
1970087,0.1548,100,53.9532,100,0.0,0.556548964343171
1970235,6.6888,100,6.6888,100,0.0,0.0
1970239,2.556,100,2.556,100,0.0,0.0
1970241,6.5601,100,20.2203,100,0.0779757260691148,0.10445917121387899
1970245,0.3564,100,0.3564,100,0.0,0.0
1970251,2.7081,100,2.7081,100,0.0,0.0
1970253,1.8738,100,1.8738,100,0.0,0.0
1970255,3.5154,100,3.5154,100,0.0,0.0
1970257,3.7503,100,3.7503,100,0.0,0.0
1970259,1.71,100,1.71,100,0.0,0.0
1970267,1.2114,100,1.2114,100,0.0,0.0
1970269,1.4265,100,1.4265,100,0.0,0.0
1970271,6.2064,100,6.2064,100,0.41271395680587797,0.41271395680587797
1970273,0.8046,100,0.8046,100,0.0,0.0
1970275,0.4941,100,2.7684,100,0.0,0.0
1970277,1.0323,100,1.0323,100,0.0,0.0
1970279,3.8466,100,3.8466,100,0.139184707166849,0.139184707166849
1970281,1.6947,100,1.6947,100,0.0,0.0
1970283,3.2643,100,3.2643,100,1.29837952946114,1.29837952946114
1970285,2.5911,100,2.5911,100,0.8257493220910039,0.8257493220910039
1970287,1.6155,100,19.2024,100,0.0,0.493415154490584
1970289,0.5148,100,0.5148,100,0.0,0.0
1970293,0.7812,100,0.7812,100,0.0,0.0
1970295,2.5731,100,2.5731,100,0.265150543608488,0.265150543608488
1970297,2.1501,100,2.1501,100,0.0,0.0
1970299,5.3469,100,5.3469,100,1.22732957168827,1.22732957168827
1970303,0.6552,100,0.6552,100,0.0,0.0
1970305,0.7974,100,7.9497,100,0.0,0.0
1970307,3.5298,100,3.5298,100,0.0,0.0
1970309,3.3804,100,3.3804,100,0.778444045092297,0.778444045092297
1970311,0.2781,100,6.4971,100,0.0,0.0
1970313,2.4066,100,8.6256,100,0.0,0.0
1970317,0.9909,100,0.9909,100,0.0,0.0
1970319,3.7035,100,10.3041,100,0.0,0.0
1970321,12.9627,100,12.9627,100,0.0513642885599451,0.0513642885599451
1970325,1.9169999999999998,100,1.9169999999999998,100,0.0,0.0
1970327,2.8809,100,2.8809,100,1.11762536657642,1.11762536657642
1970329,0.9369,100,0.9369,100,0.0,0.0
1970331,1.1961,100,1.1961,100,0.0,0.0
1970333,5.4612,100,5.4612,100,0.31099676017908195,0.31099676017908195
1970335,0.7038,100,3.6630000000000003,100,0.0,0.98861133054327
1970337,3.8124,100,3.8124,100,0.0,0.0
1970341,0.7209,100,9.8451,100,0.0,0.54033974367655
1970345,1.6164,100,1.6164,100,0.0,0.0
1970349,16.1127,100,16.1127,100,0.640527003581026,0.640527003581026
1970351,2.4624,100,23.1192,100,0.0,0.450186721114918
1970353,1.2276,100,21.8844,100,0.0,0.475587945879257
1970355,3.6711,100,3.6711,100,0.0833992298076871,0.0833992298076871
1970357,4.0014,100,4.0014,100,0.0,0.0
1970359,4.7556,100,4.7556,100,0.186768172247035,0.186768172247035
1970363,5.0445,100,5.0445,100,0.167732711294281,0.167732711294281
1970365,3.2778,100,3.2778,100,0.266536302117579,0.266536302117579
1970367,1.5759,100,1.5759,100,0.0,0.0
1970371,1.3743,100,25.2018,100,0.7135797355708359,0.40232239078577703
1970373,1.8405,100,1.8405,100,0.234063837896767,0.234063837896767
1970375,2.7765,100,31.3992,100,0.0,0.46806199544574395
1970383,3.2976,100,19.7559,100,1.31664608347586,0.41547627869193504
1970385,0.9558,100,0.9558,100,0.0,0.0
1970387,2.7333,100,2.7333,100,0.4846315581824171,0.4846315581824171
1970391,2.0043,100,2.0043,100,0.0,0.0
1970393,6.6717,100,6.6717,100,0.005341261241347779,0.005341261241347779
1970395,0.1809,100,72.7983,100,0.0,0.45413486755734706
1970397,2.9628,100,2.9628,100,0.17643294329721898,0.17643294329721898
1970405,0.6489,100,1.3617,100,0.433043965153336,0.206361334352647
1970411,12.2706,100,12.2706,100,0.337936893838932,0.337936893838932
1970415,3.9924,100,3.9924,100,1.004303278156,1.004303278156
